sym,activity,informed,size,cxl,px,logact,logsize,cluster
001217,69.1139240506329,0.09929562692681637,901.3888888888889,0.2620203421174295,11.875,1.8395655514142957,4.3185850100788254,1
001218,44.120253164556964,0.10833570131895612,384.01960784313724,0.2727272727272727,23.175,1.6446379957820845,4.3185850100788254,2
001219,51.28481012658228,0.11020172494191122,759.6296296296296,0.25,14.66,1.7099887519526906,4.3185850100788254,2
001222,35.027426160337555,0.11470735762895139,583.7108792846498,0.2816778149386845,18.955,1.5444082262291905,4.3185850100788254,2
001223,41.18776371308017,0.1371465767174716,324.2852888624181,0.36474501108647445,52.915,1.6147682126062217,4.3185850100788254,0
001226,39.25316455696203,0.12922207243798234,452.56410256410254,0.35438829787234044,43.285,1.593874674946885,4.3185850100788254,0
001227,88.71940928270041,0.07184028515446028,6735.652673950546,0.31427015250544665,2.33,1.948018641503168,4.3185850100788254,2
001228,38.74261603375527,0.12141752828201505,436.28740970072243,0.3333333333333333,29.45,1.588188942419898,4.3185850100788254,0
001229,45.79746835443038,0.11023098427537406,500.0,0.3119877049180328,36.4,1.6608414712333535,4.3185850100788254,2
001230,45.91139240506329,0.11199257494664148,495.29914529914527,0.3,23.455,1.661920464289993,4.3185850100788254,2
001231,41.01476793248945,0.11532126326739876,544.3376068376069,0.30311730926989333,22.16,1.6129402585927222,4.3185850100788254,2
001234,46.93037974683544,0.10998981901112562,618.9285714285714,0.30495169082125606,25.45,1.6714540684099781,4.3185850100788254,2
001236,112.39451476793249,0.08971638419037575,1179.3056456846202,0.2435897435897435,9.99,2.0507451167121546,4.3185850100788254,1
001238,22.467361071692117,0.16509321991787732,312.5,0.3966331269349845,42.129999999999995,1.3515520648843633,4.3185850100788254,0
001255,49.561181434599156,0.11175178071049292,432.90043290043286,0.3333333333333333,34.075,1.6951416504968344,4.3185850100788254,0
001256,42.5210970464135,0.10946362550042592,510.4420731707317,0.2941176470588235,22.035,1.628604460814985,4.3185850100788254,2
001258,106.63291139240506,0.08518366472409677,1734.5911949685533,0.23493100944081335,7.68,2.027891266886989,4.3185850100788254,1
001259,39.997890295358644,0.12243401808661983,408.7782485875706,0.3333333333333333,30.770000000000003,1.6020370848967798,4.3185850100788254,0
001266,67.97468354430379,0.10005897019821249,501.9607843137255,0.30142883311961893,32.17,1.832347194409114,4.3185850100788254,2
001267,375.0464135021097,0.09164941369397504,1028.8461538461538,0.2367941712204007,22.83,2.5740850167424862,4.3185850100788254,3
001268,42.11603375527426,0.11496299727052203,593.3880528955768,0.31397306397306396,32.2075,1.6244474650940726,4.3185850100788254,0
001269,73.75738396624473,0.09928466531374122,581.2047101449275,0.29384781435509977,24.7,1.8678055047216533,4.3185850100788254,2
001270,123.32489451476793,0.09599784542825829,443.06265984654726,0.310796525912805,111.27000000000001,2.0910507526630755,4.3185850100788254,2
001283,71.3649789029536,0.10279931071735061,427.3506493506493,0.29106693208112155,62.665,1.8534851417415006,4.3185850100788254,2
001288,61.770042194092824,0.11437356800510308,560.7692307692307,0.3082579185520362,27.85,1.7907778979971631,4.3185850100788254,2
001289,84.5084388185654,0.09329995508153813,741.4215686274509,0.24217986314760503,16.76,1.9269000787644235,4.3185850100788254,1
001296,51.07594936708861,0.10314163888665755,638.6458333333333,0.2777777777777778,22.915,1.7082164477676478,4.3185850100788254,2
001298,146.68354430379748,0.08783971531936419,709.7169811320755,0.2695360195360195,28.6,2.1663813952412827,4.3185850100788254,1
001299,61.35232067510549,0.09600960019103601,1078.4615384615386,0.2727272727272727,12.965,1.7878309947293816,4.3185850100788254,2
001300,61.88396624472574,0.11569191488197295,718.8869047619048,0.2795348837209302,15.455,1.7915781405638131,4.3185850100788254,2
001301,141.5590717299578,0.09538733254096056,353.45566354615005,0.29379795396419434,75.39,2.1509377060997044,4.3185850100788254,2
001308,54.710970464135016,0.10049737096578987,521.1939102564103,0.2688435725348477,21.375,1.7380744183687817,4.3185850100788254,2
001309,439.05696202531647,0.09579847690959113,298.88417738679846,0.3013247903663073,237.41,2.642520868051837,4.3185850100788254,3
001313,88.13291139240506,0.10387983512807392,1264.5141535111595,0.2307692307692307,7.95,1.9451381168913437,4.3185850100788254,1
001316,73.17088607594937,0.10755992087796859,393.8550420168067,0.3056554756195044,37.22,1.8643383142320447,4.3185850100788254,2
001317,82.19620253164557,0.10167625065167339,467.75757575757575,0.3157894736842105,45.715,1.9148517535783964,4.3185850100788254,2
001318,39.22784810126582,0.10766968135453983,919.2708333333333,0.2727272727272727,13.555,1.5935944849488415,4.3185850100788254,2
001319,58.30211685618251,0.1029934508932947,542.358803986711,0.2857142857142857,24.855,1.7656843235800945,4.3185850100788254,2
001322,51.755274261603375,0.10687295395755311,890.9473953013279,0.24004483122362863,8.455,1.7139546143413702,4.3185850100788254,1
001323,32.10358113423443,0.1264244098504731,400.0,0.31972222222222224,26.735,1.5065534803827296,4.3185850100788254,0
001330,346.73839662447256,0.07955143115746562,2245.84026167492,0.25,7.5649999999999995,2.540001936605365,4.3185850100788254,3
001331,71.42194092827005,0.09628412889433274,662.7906976744187,0.2857142857142857,31.63,1.8538316481948163,4.3185850100788254,2
001332,50.69620253164557,0.11374838671381288,352.09204149628954,0.3333333333333333,52.230000000000004,1.704975429129815,4.3185850100788254,0
001333,38.58649789029536,0.11924474045635211,553.2721712538226,0.2941176470588235,23.025,1.5864353638023319,4.3185850100788254,0
001336,46.28270042194093,0.11460512949888127,425.0,0.32,25.86,1.665418690472743,4.3185850100788254,0
001338,74.542194092827,0.09556187867141852,1136.2962962962963,0.2280330882352941,12.205,1.8724021717339427,4.3185850100788254,1
001339,191.55274261603375,0.09262808401473449,434.703423566879,0.2719911667280088,53.644999999999996,2.2822883745100775,4.3185850100788254,3
001696,293.99578059071735,0.08097124550708998,1105.7940366788978,0.23605555555555555,19.59,2.468341097489307,4.3185850100788254,3
001872,62.16033755274262,0.10266017248029427,511.5257048092868,0.24588394062078267,20.01,1.7935133641727714,4.3185850100788254,1
001896,190.51054852320675,0.08366014881428518,1817.8954030440555,0.257464349376114,5.71,2.2799190274583023,4.3185850100788254,3
001914,84.19409282700423,0.09576592522843162,864.0196078431372,0.2231404958677686,10.955,1.9252816218721978,4.3185850100788254,1
001965,122.70464135021098,0.08976592185682605,1224.8376623376623,0.2061784351145038,9.81,2.088860990393363,4.3185850100788254,1
001979,282.13713080168776,0.08168394577414935,2231.743124961202,0.22430256506272228,9.18,2.450460245464545,4.3185850100788254,3
002001,324.24261603375527,0.08202508915355805,936.1501469409566,0.21658005910470254,25.375,2.5108700946950266,4.3185850100788254,3
002002,80.32911392405063,0.07318952980190804,6420.0,0.28,2.27,1.904872976473952,4.3185850100788254,1
002003,74.6139240506329,0.09673553236634824,1107.9743008314435,0.2348884381338742,10.265,1.872819880744495,4.3185850100788254,1
002004,116.78270042194093,0.0898774133696825,2145.4655946148096,0.20930735930735925,4.83,2.0673785134292975,4.3185850100788254,1
002005,10.890295358649789,0.09421120266011507,10882.608695652174,0.2857142857142857,2.63,1.037039658533765,4.3185850100788254,2
002006,116.40928270042194,0.09242787434953795,1013.9646278555638,0.253849798625918,18.125,2.065987613173228,4.3185850100788254,1
002007,98.9620253164557,0.08591924190790745,1198.0764282038085,0.2327174259318254,15.395,1.9954685748057868,4.3185850100788254,1
002008,503.29113924050637,0.08213541817148874,650.5362993333838,0.23435099913524046,42.69,2.7018192844348343,4.3185850100788254,3
002009,259.84599156118145,0.08599337565613065,1037.2305921740951,0.2461773811957823,19.314999999999998,2.4147160216926973,4.3185850100788254,3
002010,105.80168776371308,0.09046709420443033,2420.6293706293704,0.21964620745108543,5.625,2.024492595682352,4.3185850100788254,1
002011,112.49367088607595,0.0946562744441142,1238.973354231975,0.2203389830508474,12.344999999999999,2.0511280888778285,4.3185850100788254,1
002012,96.25738396624473,0.09811713028648184,1648.7062937062938,0.2222222222222222,6.285,1.9834340544692972,4.3185850100788254,1
002014,38.72784810126582,0.10866312477071627,764.458041958042,0.2333333333333333,11.25,1.588023366242226,4.3185850100788254,1
002015,238.78481012658227,0.08351840828328688,1675.5434782608695,0.2320807093138879,12.225,2.3780066964605724,4.3185850100788254,3
002016,72.23206751054852,0.10309480556327946,1405.0869565217392,0.23447145061728394,5.915,1.8587300459217881,4.3185850100788254,1
002017,165.02953586497893,0.08809342051267176,831.4105492497453,0.23540767658414713,17.555,2.2175616782456755,4.3185850100788254,3
002019,93.09282700421942,0.09388175862757749,1316.6477272727273,0.2326086956521739,12.26,1.968916218978129,4.3185850100788254,1
002020,122.76582278481013,0.09172894265033336,1027.2250048160279,0.22325762829403606,14.565000000000001,2.089077478842066,4.3185850100788254,1
002021,98.69198312236287,0.09174333329187043,4260.893854748603,0.2608695652173913,2.59,1.9942818757990493,4.3185850100788254,1
002022,50.244725738396625,0.10054253389585519,1600.0,0.25,6.055,1.7010904799645832,4.3185850100788254,1
002023,188.17088607594937,0.08880406317867244,1353.5044642857144,0.2307692307692307,11.43,2.2745524299591624,4.3185850100788254,3
002024,22.70886075949367,0.05753342179672506,13319.004524886877,0.3571428571428571,1.57,1.3561953474176318,4.3185850100788254,2
002025,278.8291139240506,0.08614220962972431,504.73885778060617,0.2349939975990396,56.26,2.445338118624059,4.3185850100788254,3
002026,74.67721518987341,0.10088513882070216,1296.4285714285716,0.2446979916067146,12.51,1.8731881141749864,4.3185850100788254,1
002027,382.6455696202531,0.08069793012469181,3802.8548072023104,0.2299296088389913,6.68,2.582796689308969,4.3185850100788254,3
002028,331.2679324894515,0.08671568688737571,286.99267756285303,0.2900892857142857,156.61,2.5201793971951854,4.3185850100788254,3
002029,112.70886075949367,0.09494176124793163,1567.2074963350371,0.23483455882352938,8.805,2.0519580600362106,4.3185850100788254,1
002030,92.23839662447257,0.08320599931615655,2298.996960486322,0.23706512042818906,6.23,1.9649117450325648,4.3185850100788254,1
002031,359.34599156118145,0.07113772624693354,2667.6312247644682,0.291796066252588,6.345,2.5555128047442643,4.3185850100788254,3
002032,63.151898734177216,0.09974513050852851,309.47503201024324,0.2916666666666667,47.335,1.8003864126487403,4.3185850100788254,2
002033,109.32700421940928,0.08879850065552947,1478.2119290982016,0.2292622324159021,9.13,2.0387274477223736,4.3185850100788254,1
002034,59.58649789029536,0.10464935380880297,734.1666666666667,0.2432432432432432,16.83,1.7751478611486569,4.3185850100788254,1
002035,66.76793248945148,0.0926029586854406,1865.9185675741967,0.22625102543068085,6.22,1.8245679282430003,4.3185850100788254,1
002036,232.65822784810126,0.08399176871672759,1824.5901639344263,0.2291666666666666,9.9,2.3667184157596513,4.3185850100788254,3
002037,60.583744546949866,0.10113194729403455,1375.0,0.25131578947368416,8.594999999999999,1.7823561126056104,4.3185850100788254,1
002038,129.1814345991561,0.08879408211603644,1960.7751027598356,0.24008733624454143,7.345000000000001,2.1112001032063388,4.3185850100788254,1
002039,82.95569620253164,0.09884224393772728,937.0707070707072,0.24975822050290136,18.145,1.9188462124748082,4.3185850100788254,1
002040,76.81856540084388,0.09353902082958931,1307.4702886247878,0.26584790034157113,9.83,1.8854661923850689,4.3185850100788254,1
002041,116.09493670886076,0.09293116549386604,1173.8089853761494,0.2330459770114942,10.015,2.064813279106762,4.3185850100788254,1
002042,115.95569620253164,0.08745199051094667,3558.5111888111887,0.25,4.24,2.0642920877611055,4.3185850100788254,1
002043,132.17721518987344,0.08824234980679381,842.1102413568167,0.2307692307692307,13.23,2.1211565975842555,4.3185850100788254,1
002044,338.3924050632911,0.07979879208624789,3093.047060977843,0.23594483287041468,5.535,2.529420607097133,4.3185850100788254,3
002045,143.68987341772151,0.087553387038149,1293.2843450479234,0.25051440329218105,13.614999999999998,2.1574261621928708,4.3185850100788254,1
002046,264.7552742616034,0.0932444856411642,759.2152567127289,0.2436169056931768,43.120000000000005,2.4228446205638274,4.3185850100788254,3
002047,42.62236286919831,0.09173310056912626,7268.181818181818,0.2750100040016006,3.97,1.6296375221639505,4.3185850100788254,2
002048,217.9493670886076,0.09279866657286534,791.2674216027874,0.23869195872620524,26.119999999999997,2.338355612191398,4.3185850100788254,3
002049,372.63502109704643,0.08686618597384992,558.1144267709105,0.25,76.095,2.571283668473441,4.3185850100788254,3
002050,1371.428270042194,0.08459294125005573,818.8345953156263,0.23200587371512482,43.885,3.1371730975843546,4.3185850100788254,3
002051,152.75738396624473,0.08950143329593288,1665.4202177547609,0.22583421145064975,8.915,2.184002212291273,4.3185850100788254,1
002052,89.78270042194092,0.09686080681486445,1852.1935483870968,0.2666666666666666,10.1,1.953192663671009,4.3185850100788254,1
002053,78.61603375527426,0.10007424820531473,1281.2310331178255,0.2352941176470588,11.555,1.8955111295165203,4.3185850100788254,1
002054,102.15822784810126,0.0989405384312585,1175.219298245614,0.2128073770491803,7.535,2.0092733505585483,4.3185850100788254,1
002055,72.86919831223629,0.08743555935567479,2698.25,0.2612612612612612,6.45,1.862543991557355,4.3185850100788254,1
002056,243.9746835443038,0.0834918587924105,1075.3139833131872,0.21370023419203737,19.545,2.387344763357428,4.3185850100788254,3
002057,106.16455696202532,0.09417829204447807,1423.4209143457697,0.21677082081480592,9.76,2.025979551727018,4.3185850100788254,1
002058,19.47446808510638,0.1375795125183656,1240.1785714285716,0.3333333333333333,21.314999999999998,1.289465604426352,4.3185850100788254,0
002059,59.83122362869199,0.08336615578086612,2687.138844301766,0.2700557700557701,5.195,1.7769278848369439,4.3185850100788254,1
002060,96.01898734177215,0.08411161110748855,2785.660173160173,0.2589399744572158,3.78,1.9823571213977842,4.3185850100788254,1
002061,80.53586497890296,0.08700663866166286,3132.004310344828,0.2413793103448276,3.9699999999999998,1.9059893274945778,4.3185850100788254,1
002062,100.66244725738397,0.09637166687884713,2048.0,0.2489669421487603,7.73,2.0028674845496766,4.3185850100788254,1
002063,173.40506329113924,0.08624557427578228,2632.8052600665665,0.23514705882352938,6.285,2.2390617743818164,4.3185850100788254,3
002064,263.0717299578059,0.08549937322713398,1380.7479224376732,0.1972789115646258,10.05,2.420074180723544,4.3185850100788254,3
002065,223.10337552742618,0.08145345377767728,2245.0537988581464,0.24429164504410994,8.24,2.348506141157189,4.3185850100788254,3
002066,50.462025316455694,0.11333966134719808,1024.4758237056055,0.2727272727272727,19.275,1.7029646771389346,4.3185850100788254,2
002067,151.37552742616032,0.07842098176318313,3471.5715977605514,0.26807858957119374,4.755,2.1800556693327566,4.3185850100788254,3
002068,145.042194092827,0.09330613873079646,1548.931623931624,0.2408522980812137,9.524999999999999,2.161494360828215,4.3185850100788254,1
002069,68.13713080168776,0.09631969501791551,2242.4603174603176,0.25,3.7649999999999997,1.8333838418348853,4.3185850100788254,1
002072,58.21518987341772,0.11250164167161426,1548.9130434782608,0.25,7.275,1.7650363182835962,4.3185850100788254,2
002073,122.0295358649789,0.0930943350851427,1831.2074001947417,0.22,7.235,2.0864649594510314,4.3185850100788254,1
002074,411.57805907172997,0.08355965986691405,869.32982893799,0.23437239866419873,33.754999999999995,2.6144522147831593,4.3185850100788254,3
002075,115.28059071729957,0.08639087702661158,3260.529336734694,0.24249924992499244,4.735,2.0617561932102206,4.3185850100788254,1
002076,28.970464135021096,0.08161153292815808,10707.142857142857,0.2898550724637681,2.19,1.4619554530796275,4.3185850100788254,2
002077,247.8122362869198,0.08217305584791643,1205.173189383716,0.26028169014084507,15.975000000000001,2.394122746837006,4.3185850100788254,3
002078,182.11603375527426,0.08771012917448351,1078.1683470331363,0.19872236403171126,14.435,2.2603481833835977,4.3185850100788254,3
002079,193.57805907172997,0.08624921921404603,1430.5107627690693,0.22886652468646035,10.614999999999998,2.2868561310505098,4.3185850100788254,3
002080,589.5717299578059,0.08341157332355056,746.1438194519365,0.2291716527057572,37.84,2.7705366508725726,4.3185850100788254,3
002081,98.91139240506328,0.08320755233982435,3009.5714285714284,0.25,3.69,1.9952463155983242,4.3185850100788254,1
002082,87.89873417721519,0.10061519003761887,1113.003095975232,0.253012048192771,12.59,1.943982620877994,4.3185850100788254,1
002083,210.19198312236287,0.08430570066725626,1760.8498742645083,0.2426406926406926,10.18,2.322616147695477,4.3185850100788254,3
002084,93.584388185654,0.0892188843960999,2200.4779169413314,0.24226475279106857,3.84,1.9712034054654113,4.3185850100788254,1
002085,281.09915611814347,0.08113101294749117,1580.858488228005,0.24149502429993056,14.31,2.44885954182308,4.3185850100788254,3
002086,73.76160337552743,0.07652443938577855,6671.169154228855,0.3076923076923077,2.33,1.8678303485224668,4.3185850100788254,2
002087,16.50210970464135,0.0887837954287839,9254.545454545454,0.3181818181818182,2.09,1.2175394699420268,4.3185850100788254,2
002088,38.01891582636058,0.11078325087463647,968.2411156095366,0.2564102564102564,11.195,1.5799997280648659,4.3185850100788254,2
002089,30.227848101265824,0.06531257666409157,14864.912280701754,0.391304347826087,1.11,1.48040723116689,4.3185850100788254,2
002090,100.37130801687763,0.09613795155203936,1229.4117647058824,0.2285714285714285,10.89,2.001609583817136,4.3185850100788254,1
002091,124.64135021097047,0.088869402900656,1569.6313874836583,0.21786953504510748,8.7,2.095662144965827,4.3185850100788254,1
002092,191.168776371308,0.0836648010590186,3122.8712871287125,0.2188319989235013,5.34,2.2814169603407897,4.3185850100788254,3
002093,126.43037974683544,0.0859426620725476,1487.6470588235293,0.24106002554278416,8.8,2.1018514423888686,4.3185850100788254,1
002094,106.22573839662448,0.08324866063970146,2305.2394728383156,0.27988095238095234,6.035,2.026229758640958,4.3185850100788254,1
002095,60.871308016877634,0.10055237333429644,898.854961832061,0.2713950950179763,17.86,1.7844126340744935,4.3185850100788254,2
002096,87.47468354430379,0.09733150456127075,977.611367127496,0.2360681114551083,12.055,1.9418823800179195,4.3185850100788254,1
002097,156.0970464135021,0.08604980226466578,1440.2973898160035,0.2483088806618218,9.19,2.193394685647598,4.3185850100788254,3
002098,43.06540084388186,0.11464340775400819,1184.4444444444443,0.25,8.635,1.6341284938945957,4.3185850100788254,2
002099,110.4113924050633,0.09928849107994436,1858.436333955224,0.226920555456225,6.23,2.043013886829707,4.3185850100788254,1
002100,130.95147679324896,0.08770696109578913,2277.1013754457463,0.23667298065214445,7.16,2.1171104005049886,4.3185850100788254,1
002101,72.98523206751054,0.09745811211110336,1075.548164572555,0.23785950023573782,12.13,1.8632349932654277,4.3185850100788254,1
002102,64.22362869198312,0.0834697393403199,5376.829268292683,0.28125,3.03,1.8076948399471373,4.3185850100788254,1
002103,77.10970464135022,0.09123171317451728,1679.9578154767305,0.25473702994711395,8.17,1.8871090396197943,4.3185850100788254,1
002104,231.24050632911394,0.08261984919634555,1226.3729775901918,0.25,13.59,2.3640639116445215,4.3185850100788254,3
002105,84.08860759493672,0.09872572288509138,1159.00974025974,0.22777916354868205,6.455,1.9247371611511082,4.3185850100788254,1
002106,104.35021097046413,0.09199539668520974,1433.879781420765,0.22761914107218778,10.88,2.0184933314389983,4.3185850100788254,1
002107,85.98523206751055,0.09803754208797863,1249.441073139572,0.2269696969696969,6.33,1.934423867728135,4.3185850100788254,1
002108,149.97679324894517,0.08590140901720973,3533.3909370199694,0.2577319587628865,4.7,2.1760240634314,4.3185850100788254,3
002109,59.23628691983122,0.09236985088887294,2634.375,0.25,3.77,1.7725878280266338,4.3185850100788254,1
002110,96.29746835443038,0.08866750843564433,2596.098310291859,0.2307692307692307,3.92,1.9836148697397633,4.3185850100788254,1
002111,90.25105485232068,0.0952218469805781,967.8235879297004,0.2222222222222222,10.13,1.9554522866315998,4.3185850100788254,1
002112,184.36708860759495,0.08448613975104406,1156.4471365221348,0.25368364030335855,15.524999999999999,2.2656833976732447,4.3185850100788254,3
002113,17.006726457399104,0.07630168213564713,12170.63492063492,0.3867521367521367,1.295,1.2306207264106075,4.3185850100788254,2
002114,109.34599156118144,0.09205471159339233,1340.9395973154362,0.234375,8.09,2.038802867165446,4.3185850100788254,1
002115,357.4873417721519,0.0803087763744815,1682.5195820457118,0.24089009097614944,11.274999999999999,2.5532606685263795,4.3185850100788254,3
002116,62.06962025316456,0.10418568286030948,1190.8260869565217,0.2352941176470588,10.4,1.7928790883456087,4.3185850100788254,1
002117,79.25738396624473,0.1013433573686674,1426.9935997232315,0.2428158546655656,10.16,1.8990397335574167,4.3185850100788254,1
002118,63.550632911392405,0.0695743220165492,4875.0,0.2679487179487179,2.065,1.8031198801230168,4.3185850100788254,1
002119,267.7257383966245,0.08488345372395016,1103.0864197530864,0.2469550856704709,18.494999999999997,2.4276901250393683,4.3185850100788254,3
002120,139.69409282700423,0.08204611308195198,2189.089262187088,0.23465737951807225,6.97,2.145178041712772,4.3185850100788254,3
002121,168.18143459915612,0.08791447867408995,2145.1022927689596,0.2322131608548931,7.445,2.225778052721406,4.3185850100788254,3
002122,47.08860759493671,0.07202779378788628,7598.881362889984,0.3333333333333333,3.03,1.6729158485914561,4.3185850100788254,2
002123,170.0717299578059,0.08630448771047648,1495.2,0.2580645161290322,11.16,2.230632129346358,4.3185850100788254,3
002124,86.28691983122363,0.0760448117745002,6980.89201566337,0.31466547192353644,2.73,1.9359449663332566,4.3185850100788254,2
002125,178.3354430379747,0.08922918346747061,1260.2402499461325,0.23223304473304468,13.684999999999999,2.2512376650267885,4.3185850100788254,3
002126,339.19831223628694,0.08551224919486138,684.0002498009399,0.2344036172161172,37.7,2.530453682652215,4.3185850100788254,3
002127,104.33333333333334,0.08465021496176958,4162.065217391304,0.2727272727272727,3.215,2.018423082826786,4.3185850100788254,1
002128,201.37974683544303,0.08798439515338419,775.2066115702479,0.2279411764705882,26.93,2.304015790547784,4.3185850100788254,3
002129,471.34177215189874,0.08009760035808,2531.283344176968,0.23794644957884334,9.56,2.673335930341349,4.3185850100788254,3
002130,516.2594936708861,0.08220279018710952,1135.7783718307505,0.2337460152717028,22.895,2.712868051126382,4.3185850100788254,3
002131,1106.7721518987341,0.07392127780373031,3773.821989528796,0.2914798206278027,5.11,3.0440582230846847,4.3185850100788254,3
002132,132.90506329113924,0.08367539376180397,3246.728661801486,0.24666429460950007,3.77,2.123541526597469,4.3185850100788254,1
002133,86.5042194092827,0.09113829513765914,2351.2917933130702,0.23855459000564752,3.315,1.9370372915281278,4.3185850100788254,1
002134,110.32489451476793,0.10189491601034653,745.6818181818182,0.26246067229673786,22.270000000000003,2.0426735208763014,4.3185850100788254,1
002135,94.93881856540085,0.09604901937563368,2031.1179577464789,0.2317530140110785,6.154999999999999,1.9774438229825138,4.3185850100788254,1
002136,101.07172995780591,0.09833788003451192,903.8674033149172,0.25,12.53,2.0046296992092345,4.3185850100788254,1
002137,134.04852320675104,0.08708974863187086,1622.439236111111,0.2333214730475004,8.59,2.127262033785576,4.3185850100788254,1
002138,272.84599156118145,0.08550750379081809,681.9767723790127,0.22862679955703205,35.195,2.4359175778529107,4.3185850100788254,3
002139,148.5928270042194,0.0846240442734578,1588.2051282051284,0.23320802005012525,12.26,2.1719978453083075,4.3185850100788254,3
002140,69.74472573839662,0.09681504068597377,1157.8282828282827,0.238095238095238,10.58,1.8435113708084605,4.3185850100788254,1
002141,68.65400843881856,0.07890515186416998,4204.430379746836,0.29046043562172597,3.71,1.8366658990678717,4.3185850100788254,1
002142,304.54852320675104,0.0761923425325566,863.0615418052931,0.20558047265827145,29.02,2.4836564978951845,4.3185850100788254,3
002144,52.39873417721519,0.11005932043290931,861.8868868868869,0.2644284128745838,12.26,1.7193207956384855,4.3185850100788254,2
002145,173.9873417721519,0.0853693710731386,3423.2695652173916,0.2307692307692307,4.735,2.2405176528890456,4.3185850100788254,3
002146,134.915611814346,0.07460896686125362,11101.754385964912,0.3584905660377358,1.56,2.1300622071405875,4.3185850100788254,2
002148,105.26160337552743,0.09346830379206642,1346.1100070142625,0.2357282396353375,7.3149999999999995,2.0222699810322045,4.3185850100788254,1
002149,719.7742616033755,0.09057833800552345,735.4355400696865,0.2574534161490683,42.015,2.85719631266493,4.3185850100788254,3
002150,211.49156118143458,0.08934451798934509,831.425493205981,0.25379572118702554,21.435000000000002,2.325293043080074,4.3185850100788254,3
002151,276.9599156118144,0.08728030220404738,715.2277432712215,0.2388312724371759,33.355000000000004,2.4424169182041635,4.3185850100788254,3
002152,185.09704641350208,0.08480446418554613,1413.6302347715737,0.21037679425837313,12.065000000000001,2.2673994887877393,4.3185850100788254,3
002153,194.17088607594937,0.08504272395243613,1349.2194084841144,0.22564832384566724,10.024999999999999,2.2881841124698523,4.3185850100788254,3
002154,114.38185654008439,0.08561566855613315,2944.429347826087,0.2423461418306779,4.015,2.0583571413326207,4.3185850100788254,1
002155,456.42616033755274,0.0805104811076776,1093.6923371647508,0.2195826871563513,22.555,2.6593705283067557,4.3185850100788254,3
002156,925.7848101265822,0.08566297460222332,760.4081522143248,0.2324762528660334,40.16,2.9665100507907916,4.3185850100788254,3
002157,211.52320675105486,0.07541273100850543,7593.496615505706,0.2803537925489145,3.09,2.3253580218814314,4.3185850100788254,3
002158,111.35443037974684,0.09491960293632645,640.2353385351121,0.262531328320802,24.665,2.046707500680341,4.3185850100788254,1
002159,58.063291139240505,0.1085901327306898,750.0,0.2603550295857988,15.59,1.763901648841541,4.3185850100788254,2
002160,137.24894514767934,0.08461786392693091,2283.6021505376343,0.2392947103274559,4.61,2.1375090152838596,4.3185850100788254,1
002161,126.86919831223629,0.0943831468840465,1604.398304268234,0.22739297739297737,6.725,2.1033561955639537,4.3185850100788254,1
002162,95.52742616033754,0.0854970796420168,2648.2563208369656,0.2572842998585573,4.45,1.98012807650613,4.3185850100788254,1
002163,251.3987341772152,0.0841487429718391,1114.4605654761904,0.22755048126622407,11.57,2.400363086630629,4.3185850100788254,3
002164,112.68354430379748,0.08881017860485799,1457.0188492063494,0.25,12.585,2.0518604986560622,4.3185850100788254,1
002165,228.18143459915612,0.07866304816575208,1976.7872523686476,0.26150314240125044,7.67,2.358280306255997,4.3185850100788254,3
002166,78.20675105485232,0.09471930318541438,1643.587842846553,0.2362169745148468,8.41,1.8932442443554787,4.3185850100788254,1
002167,240.71729957805906,0.0839705941354401,1493.2009849184365,0.2254211543772438,12.364999999999998,2.3815073027441294,4.3185850100788254,3
002168,15.466777857915616,0.10367169615844853,5348.509286412513,0.27961038961038964,3.97,1.1893998480058396,4.3185850100788254,2
002169,189.25738396624473,0.08973675220900901,1538.2112458950473,0.2280701754385964,11.505,2.2770528327070436,4.3185850100788254,3
002170,146.1645569620253,0.0900684821544897,1708.5671768707484,0.22237484737484736,11.62,2.1648420745238117,4.3185850100788254,1
002171,249.1561181434599,0.08343697644358111,1788.2198402690206,0.23066239316239312,11.48,2.3964715559394296,4.3185850100788254,3
002172,91.78270042194093,0.08744499748228096,2548.966408268734,0.24357284113381672,3.795,1.9627608313178353,4.3185850100788254,1
002173,310.1919831223629,0.08188753774580299,1022.3034789936198,0.2539638411593787,20.155,2.49163056932958,4.3185850100788254,3
002174,200.84599156118145,0.09308014597620141,1538.9255385820602,0.2307692307692307,11.41,2.3028631686032566,4.3185850100788254,3
002175,115.915611814346,0.07459431606289565,4289.74358974359,0.2941176470588235,3.15,2.0641419318067373,4.3185850100788254,3
002176,393.52742616033754,0.07983004334193271,1905.891472868217,0.2304147465437788,10.12,2.5949750050941334,4.3185850100788254,3
002177,219.17299578059072,0.07812755922822404,2511.26559714795,0.2596296296296296,6.69,2.3407870438545957,4.3185850100788254,3
002178,95.88185654008439,0.08353258773232713,2430.1801801801803,0.2663120567375886,6.05,1.9817364345951172,4.3185850100788254,1
002179,292.6645569620253,0.07910641318328333,842.81551086454,0.20993827160493825,36.870000000000005,2.4663701305381944,4.3185850100788254,3
002180,172.90717299578057,0.08798074664307978,1077.2866666666669,0.25,20.16,2.237813010207809,4.3185850100788254,3
002181,294.337552742616,0.08094394337958254,1832.115891887759,0.26289207868155234,9.21,2.4688456746326533,4.3185850100788254,3
002182,191.2932489451477,0.09127460761524894,1187.9640447744318,0.2250954198473282,15.715,2.2816996433278427,4.3185850100788254,3
