date,map,h,ic,nbkt,n_xs
20260625,17,5,-0.000533504422933819,225,2800
20260625,17,10,0.00011125706077794454,215,2800
20260625,17,30,-0.0005690488574085765,175,2800
20260625,18,1,-0.001290253220916908,233,2800
20260625,18,2,-0.0014014064019216262,231,2800
20260625,18,5,-0.00138245287635395,225,2800
20260625,18,10,-0.0006484175220457574,215,2800
20260625,18,30,-0.0005689448228518712,175,2800
20260625,19,1,0.001698967409810662,233,2800
20260625,19,2,0.0002253553554328227,231,2800
20260625,19,5,0.0002489851237972599,225,2800
20260625,19,10,0.0005685874159171719,215,2800
20260625,19,30,0.0011402503113915729,175,2800
20260626,0,1,0.0009908383614773476,233,2800
20260626,0,2,0.0012858366108472257,231,2800
20260626,0,5,0.000902625422812663,225,2800
20260626,0,10,0.0009929835068528228,215,2800
20260626,0,30,0.0006134096931755967,175,2800
20260626,1,1,2.7309268602168802e-06,233,2800
20260626,1,2,-0.0012929526478635883,231,2800
20260626,1,5,2.621377325982385e-05,225,2800
20260626,1,10,-0.00011540040025478319,215,2800
20260626,1,30,-0.00025665909989535854,175,2800
20260626,2,1,-0.0022343714513663516,233,2800
20260626,2,2,-1.6062762960310378e-05,231,2800
20260626,2,5,0.00017899017730960785,225,2800
20260626,2,10,0.0005511361342612956,215,2800
20260626,2,30,0.0003669984027981725,175,2800
20260626,3,1,0.001238363731621433,233,2800
20260626,3,2,0.000121753194386701,231,2800
20260626,3,5,-0.0003492598328518826,225,2800
20260626,3,10,-0.0009052221026445261,215,2800
20260626,3,30,3.484410915645144e-05,175,2800
20260626,4,1,-0.0006796326350644501,233,2800
20260626,4,2,-0.0003244458748719015,231,2800
20260626,4,5,0.0004974293404768913,225,2800
20260626,4,10,8.415560794202217e-05,215,2800
20260626,4,30,-0.0003319797074466538,175,2800
20260626,5,1,0.0024918521288766226,233,2800
20260626,5,2,1.3614672440066288e-05,231,2800
20260626,5,5,-0.00023536113019263308,225,2800
20260626,5,10,0.00021645849944360984,215,2800
20260626,5,30,6.962600329342985e-05,175,2800
20260626,6,1,0.0002701373541879922,233,2800
20260626,6,2,-0.0017006441747981942,231,2800
20260626,6,5,-0.0003654045111160856,225,2800
20260626,6,10,-0.00016868427289871388,215,2800
20260626,6,30,0.00020949434974744076,175,2800
20260626,7,1,6.571885309775757e-05,233,2800
20260626,7,2,0.0005457570372634204,231,2800
20260626,7,5,2.6332272690643484e-05,225,2800
20260626,7,10,-0.0006610619114304039,215,2800
20260626,7,30,-1.5623989295897253e-05,175,2800
20260626,8,1,0.0006107819576780172,233,2800
20260626,8,2,-0.0006987131727374336,231,2800
20260626,8,5,0.0002340511562763613,225,2800
20260626,8,10,-0.0004682237779611661,215,2800
20260626,8,30,-0.0008055407300825492,175,2800
20260626,9,1,-0.0024021000650045828,233,2800
20260626,9,2,-0.0019591973604432718,231,2800
20260626,9,5,-0.00059406073186418,225,2800
20260626,9,10,-0.0006377091629480696,215,2800
20260626,9,30,-0.0005827282862547622,175,2800
20260626,10,1,0.0006850717831701282,233,2800
20260626,10,2,0.0002888329165299471,231,2800
20260626,10,5,0.001153789687738515,225,2800
20260626,10,10,0.0009261697656583113,215,2800
20260626,10,30,-0.0005698491844376314,175,2800
20260626,11,1,0.00013237634336319426,233,2800
20260626,11,2,-0.001890193464697565,231,2800
20260626,11,5,0.0003460344897659288,225,2800
20260626,11,10,-0.0004155738170089914,215,2800
20260626,11,30,-0.001088500208848507,175,2800
20260626,12,1,-0.00044027270193340676,233,2800
20260626,12,2,-0.00017217354161347062,231,2800
20260626,12,5,-0.0004891999123384568,225,2800
20260626,12,10,1.7742154168562462e-05,215,2800
20260626,12,30,0.0007944024562239184,175,2800
20260626,13,1,-0.00020156579653489022,233,2800
20260626,13,2,-0.0008689931173160685,231,2800
20260626,13,5,-0.0007709526248857662,225,2800
20260626,13,10,-0.000351976982534741,215,2800
20260626,13,30,0.000167735683885051,175,2800
20260626,14,1,0.0022448394937364413,233,2800
20260626,14,2,0.001722795573793032,231,2800
20260626,14,5,0.0003478377462352268,225,2800
20260626,14,10,0.0007903376814880195,215,2800
20260626,14,30,0.00020084172088470243,175,2800
20260626,15,1,-0.0006654605018641274,233,2800
20260626,15,2,0.0012519072496090101,231,2800
20260626,15,5,0.001136163983633695,225,2800
20260626,15,10,0.0010490787163363049,215,2800
20260626,15,30,0.0011318993343047582,175,2800
20260626,16,1,0.0012475406459594763,233,2800
20260626,16,2,5.7275452394207744e-05,231,2800
20260626,16,5,-0.0009571836133735491,225,2800
20260626,16,10,-0.0009733869590166125,215,2800
20260626,16,30,-0.0013990290628668955,175,2800
20260626,17,1,-0.0003642636927364332,233,2800
20260626,17,2,-0.0012998570826955433,231,2800
20260626,17,5,-0.000670997041809813,225,2800
20260626,17,10,0.0009056464034240435,215,2800
20260626,17,30,0.0013391313428779603,175,2800
20260626,18,1,0.0004913793421918368,233,2800
20260626,18,2,-0.0002805781831923638,231,2800
20260626,18,5,-2.2184803497719378e-06,225,2800
20260626,18,10,0.00035194198819435093,215,2800
20260626,18,30,0.0008934169409819835,175,2800
20260626,19,1,-0.00014121021117262717,233,2800
20260626,19,2,0.000425036094001522,231,2800
20260626,19,5,0.0006511949527079475,225,2800
20260626,19,10,-0.0007973117507808662,215,2800
20260626,19,30,0.000727473023967047,175,2800
20260629,0,1,0.0003782970978772776,233,2800
20260629,0,2,-0.0009531506715127512,231,2800
20260629,0,5,0.0007423860904983587,225,2800
20260629,0,10,0.0005219985901609121,215,2800
20260629,0,30,-0.0005929289866771039,175,2800
20260629,1,1,0.001377255557081755,233,2800
20260629,1,2,0.0011238316927397456,231,2800
20260629,1,5,0.00228708921454165,225,2800
20260629,1,10,0.001803192909497375,215,2800
20260629,1,30,0.0008419987101477443,175,2800
20260629,2,1,-0.0023462452511473077,233,2800
20260629,2,2,-0.000955801527998907,231,2800
20260629,2,5,0.0002742094576716531,225,2800
20260629,2,10,-0.00019085061826238834,215,2800
20260629,2,30,0.00020651633215702637,175,2800
20260629,3,1,0.0007586065060248761,233,2800
20260629,3,2,-0.00028971369806854707,231,2800
20260629,3,5,0.0005090464378018659,225,2800
20260629,3,10,-0.0003574385637562143,215,2800
20260629,3,30,-0.00032659539149024425,175,2800
20260629,4,1,0.00015553200514443013,233,2800
20260629,4,2,0.0003013686533085376,231,2800
20260629,4,5,0.000326308598688241,225,2800
20260629,4,10,-0.0008203911041645789,215,2800
20260629,4,30,-0.0001346350672812566,175,2800
20260629,5,1,-0.00032590345128987635,233,2800
20260629,5,2,-0.0011828465697947337,231,2800
20260629,5,5,-0.00020256104398697503,225,2800
20260629,5,10,-0.0003746676131399262,215,2800
20260629,5,30,0.0002693711093497947,175,2800
20260629,6,1,-0.000602888367726915,233,2800
20260629,6,2,0.0013570348160737737,231,2800
20260629,6,5,-0.0009236429069273143,225,2800
20260629,6,10,0.00030025587125571154,215,2800
20260629,6,30,1.8150943519584477e-05,175,2800
20260629,7,1,-0.002136210439369214,233,2800
20260629,7,2,-0.00142778614008354,231,2800
20260629,7,5,-0.0003989859179406906,225,2800
20260629,7,10,-0.0007082378444635298,215,2800
20260629,7,30,-0.0002596388065698131,175,2800
20260629,8,1,9.710545464820826e-07,233,2800
20260629,8,2,0.0005443279563902993,231,2800
20260629,8,5,0.0005452947459075546,225,2800
20260629,8,10,0.0007382718323251752,215,2800
20260629,8,30,0.002292675085918654,175,2800
20260629,9,1,0.0007213950696562981,233,2800
20260629,9,2,-0.00031755975424067667,231,2800
20260629,9,5,0.0015951864063979597,225,2800
20260629,9,10,0.0008225475721925691,215,2800
20260629,9,30,0.0005157382870239097,175,2800
20260629,10,1,-0.00036151509177281566,233,2800
20260629,10,2,-0.0014363139174034792,231,2800
20260629,10,5,-0.0008524801126040722,225,2800
20260629,10,10,-0.0008579327524806892,215,2800
20260629,10,30,0.00037577440666989773,175,2800
20260629,11,1,0.00031535988714792356,233,2800
20260629,11,2,0.0003852704813171338,231,2800
20260629,11,5,0.0005216632140643078,225,2800
20260629,11,10,0.00040701053835611616,215,2800
20260629,11,30,0.00048293962168638455,175,2800
20260629,12,1,0.001319151099395248,233,2800
20260629,12,2,0.0010180096860839965,231,2800
20260629,12,5,0.000853814051442972,225,2800
20260629,12,10,0.0005512276808511014,215,2800
20260629,12,30,0.001272687156593598,175,2800
20260629,13,1,-0.001527096288822196,233,2800
20260629,13,2,-0.0014437886044326468,231,2800
20260629,13,5,0.00023173357118392427,225,2800
20260629,13,10,0.00010267300186559698,215,2800
20260629,13,30,0.0012022081488011376,175,2800
20260629,14,1,0.003208690309811834,233,2800
20260629,14,2,0.0008864141895309065,231,2800
20260629,14,5,-1.947731655173923e-05,225,2800
20260629,14,10,-0.0001716322175175533,215,2800
20260629,14,30,0.0006303383790224452,175,2800
20260629,15,1,0.00029707396579591033,233,2800
20260629,15,2,0.0003104009234875922,231,2800
20260629,15,5,0.0006422493552169981,225,2800
20260629,15,10,0.0010841538326722708,215,2800
20260629,15,30,0.0005650179853596079,175,2800
20260629,16,1,-2.23890630730535e-05,233,2800
20260629,16,2,0.00019350645201590664,231,2800
20260629,16,5,-0.00014418089385056528,225,2800
20260629,16,10,0.0003003249843472363,215,2800
20260629,16,30,0.000846958834230294,175,2800
20260629,17,1,-0.0003107658144868944,233,2800
20260629,17,2,-0.0006865217232765082,231,2800
20260629,17,5,-0.0011134092632114538,225,2800
20260629,17,10,-0.0005153613734867919,215,2800
20260629,17,30,-0.0004571339514851851,175,2800
20260629,18,1,9.246066447924224e-05,233,2800
20260629,18,2,-0.0009702780531754727,231,2800
20260629,18,5,-0.0004400695794115783,225,2800
20260629,18,10,-0.0006016643289293539,215,2800
20260629,18,30,-0.00036983684661578053,175,2800
20260629,19,1,-0.0026083881930848204,233,2800
20260629,19,2,-0.000949233626225772,231,2800
20260629,19,5,-0.0018501073778747915,225,2800
20260629,19,10,-0.0002278668024467723,215,2800
20260629,19,30,0.0004139855434523544,175,2800
20260630,0,1,0.000948726718719262,233,2800
20260630,0,2,9.924097589756116e-05,231,2800
20260630,0,5,0.0007661201569478208,225,2800
20260630,0,10,-0.00022447345803816685,215,2800
20260630,0,30,-0.0006798853501934003,175,2800
20260630,1,1,-0.000999603156285711,233,2800
20260630,1,2,-0.0008304454736541132,231,2800
20260630,1,5,-0.0005416362552745605,225,2800
20260630,1,10,-0.001885431890013844,215,2800
20260630,1,30,-0.0009080329153425274,175,2800
20260630,2,1,0.00016607638655380386,233,2800
20260630,2,2,0.00014518481555535995,231,2800
20260630,2,5,0.0001014348125537225,225,2800
20260630,2,10,0.000763764412880191,215,2800
20260630,2,30,0.00030193796052766273,175,2800
20260630,3,1,0.0005564587499330093,233,2800
20260630,3,2,0.0010232560694507069,231,2800
20260630,3,5,0.0006977434014932147,225,2800
20260630,3,10,-0.000654285047905638,215,2800
20260630,3,30,0.0001198146767960867,175,2800
20260630,4,1,-0.00011286922790939064,233,2800
20260630,4,2,-0.00027376978309084525,231,2800
20260630,4,5,0.00035130359222369973,225,2800
20260630,4,10,0.0006484768575565855,215,2800
20260630,4,30,0.00046243325989182935,175,2800
20260630,5,1,-0.0011439874988298604,233,2800
20260630,5,2,0.00030185126849303977,231,2800
20260630,5,5,0.0007086119479973505,225,2800
20260630,5,10,-0.0006703518874879036,215,2800
20260630,5,30,0.0008773215403451151,175,2800
20260630,6,1,-0.0006723928718483342,233,2800
20260630,6,2,-0.0010203964569577128,231,2800
20260630,6,5,-0.0004912012259328247,225,2800
20260630,6,10,-0.0008040736400359322,215,2800
20260630,6,30,-8.526699625110331e-05,175,2800
20260630,7,1,-0.0012274285286649391,233,2800
20260630,7,2,0.000774838879990428,231,2800
20260630,7,5,-0.000856570915690259,225,2800
20260630,7,10,0.0006986752138139251,215,2800
20260630,7,30,0.000688589111775268,175,2800
20260630,8,1,0.0015380248897652069,233,2800
20260630,8,2,-0.00026854123478013724,231,2800
20260630,8,5,0.0012772401677446782,225,2800
20260630,8,10,0.00033072743932842515,215,2800
20260630,8,30,6.182727067325525e-06,175,2800
20260630,9,1,5.448415674825562e-05,233,2800
20260630,9,2,0.00031123541334321646,231,2800
20260630,9,5,0.0001751865055579763,225,2800
20260630,9,10,0.0006761501014761523,215,2800
20260630,9,30,-0.0007076706227347777,175,2800
20260630,10,1,-0.0006028740004640408,233,2800
20260630,10,2,-0.00046850426899486134,231,2800
20260630,10,5,-7.212107706194164e-05,225,2800
20260630,10,10,0.0002415432426776533,215,2800
20260630,10,30,-0.0011479306373387427,175,2800
20260630,11,1,-0.0007507775488743485,233,2800
20260630,11,2,0.0002565264082305974,231,2800
20260630,11,5,-0.0008419573338478468,225,2800
20260630,11,10,0.0002671866183712272,215,2800
20260630,11,30,0.000737968221060715,175,2800
20260630,12,1,0.0012010754824123065,233,2800
20260630,12,2,0.0019875138863292177,231,2800
20260630,12,5,0.001668852937806954,225,2800
20260630,12,10,-5.666804256852764e-05,215,2800
20260630,12,30,3.771971926880185e-05,175,2800
20260630,13,1,0.0005907062369829452,233,2800
20260630,13,2,-0.0010855033621042978,231,2800
20260630,13,5,4.774922703421897e-05,225,2800
20260630,13,10,0.00047815597686053947,215,2800
20260630,13,30,-0.0007696593236511646,175,2800
20260630,14,1,0.0011392178085673646,233,2800
20260630,14,2,0.0019631214519659637,231,2800
20260630,14,5,6.440966142275887e-05,225,2800
20260630,14,10,-0.0006257552657451457,215,2800
20260630,14,30,-0.0004649676989053835,175,2800
20260630,15,1,-0.00022812745076972816,233,2800
20260630,15,2,-0.00013244401014293094,231,2800
20260630,15,5,0.0019229866727276418,225,2800
20260630,15,10,0.0011051330074502447,215,2800
20260630,15,30,-4.804978348711692e-05,175,2800
20260630,16,1,-0.0009108360657717582,233,2800
20260630,16,2,0.0007138672390643294,231,2800
20260630,16,5,0.000923722404668484,225,2800
20260630,16,10,0.00045980936009509983,215,2800
20260630,16,30,0.0010167631558380818,175,2800
20260630,17,1,0.0009408195221178623,233,2800
20260630,17,2,-0.00034322728633016806,231,2800
20260630,17,5,-0.001329124810899588,225,2800
20260630,17,10,-0.0011670314775128969,215,2800
20260630,17,30,-0.0012747518945356807,175,2800
20260630,18,1,0.0013752124592684384,233,2800
20260630,18,2,0.00042645425473206096,231,2800
20260630,18,5,0.0010585661959918165,225,2800
20260630,18,10,0.0005057085862525091,215,2800
20260630,18,30,0.000924825049496073,175,2800
20260630,19,1,-0.0010127967678112185,233,2800
20260630,19,2,-0.0008045276378916256,231,2800
20260630,19,5,0.0004930962937261791,225,2800
20260630,19,10,0.0003820826219133203,215,2800
20260630,19,30,-0.0002434910041458742,175,2800
20260701,0,1,0.0009667478542659816,233,2800
20260701,0,2,0.0013163079331330201,231,2800
20260701,0,5,0.0004988605550750438,225,2800
20260701,0,10,0.00023637031468988473,215,2800
20260701,0,30,0.0010796440784341958,175,2800
20260701,1,1,-0.0017772117450786838,233,2800
20260701,1,2,-0.001545559344892451,231,2800
20260701,1,5,0.00010054528134147928,225,2800
20260701,1,10,-0.0006162217235743531,215,2800
20260701,1,30,0.0005373542538397802,175,2800
20260701,2,1,0.0021769904625394544,233,2800
20260701,2,2,0.0013721563074020615,231,2800
20260701,2,5,0.0006651286817820023,225,2800
20260701,2,10,0.0005172935817986907,215,2800
20260701,2,30,0.0003039792130727667,175,2800
20260701,3,1,0.0017359392056236086,233,2800
20260701,3,2,0.0003501948538094586,231,2800
20260701,3,5,-0.0007413481617087029,225,2800
20260701,3,10,-9.928120999036471e-05,215,2800
20260701,3,30,-0.0005956780749255018,175,2800
20260701,4,1,-0.00017091778339370104,233,2800
20260701,4,2,-3.0161392167288486e-05,231,2800
20260701,4,5,-0.0009147127812087729,225,2800
20260701,4,10,-0.0004337836709942226,215,2800
20260701,4,30,-0.0002882070819265587,175,2800
20260701,5,1,-0.00030619381187966746,233,2800
20260701,5,2,0.00028821928077023425,231,2800
20260701,5,5,0.0007275871742576235,225,2800
20260701,5,10,-0.0016014673470400996,215,2800
20260701,5,30,-0.0006101278842269932,175,2800
20260701,6,1,-0.0002242324127361979,233,2800
20260701,6,2,0.0013663640386802818,231,2800
20260701,6,5,-0.0007968681534914068,225,2800
20260701,6,10,-0.0006262039987561151,215,2800
20260701,6,30,-0.00020231349396607296,175,2800
20260701,7,1,0.00047305591714551714,233,2800
20260701,7,2,-7.352393465868708e-05,231,2800
20260701,7,5,0.00015387918616895777,225,2800
20260701,7,10,0.0002321256201101306,215,2800
20260701,7,30,-0.0011578115012723772,175,2800
20260701,8,1,0.00021329441874405754,233,2800
20260701,8,2,-0.0008130385253832121,231,2800
20260701,8,5,0.00019962516092536417,225,2800
20260701,8,10,5.836032672095133e-05,215,2800
20260701,8,30,0.0006882715547352207,175,2800
20260701,9,1,8.815803316486412e-05,233,2800
20260701,9,2,0.0005135965087517523,231,2800
20260701,9,5,-0.0005730117315814871,225,2800
20260701,9,10,0.0004178843084462043,215,2800
20260701,9,30,0.0008111127003478234,175,2800
20260701,10,1,0.0010848918486541608,233,2800
20260701,10,2,0.0015566459113504605,231,2800
20260701,10,5,0.0015462085828359966,225,2800
20260701,10,10,0.0008721690760072582,215,2800
20260701,10,30,0.0012241436667127586,175,2800
20260701,11,1,0.0005484694479402124,233,2800
20260701,11,2,-0.0012325780716117994,231,2800
20260701,11,5,0.000838073661029386,225,2800
20260701,11,10,-0.0001709124887531102,215,2800
20260701,11,30,-0.0005624447523471149,175,2800
20260701,12,1,0.001274716831273736,233,2800
20260701,12,2,-0.001011091273564442,231,2800
20260701,12,5,0.0004308676545856722,225,2800
20260701,12,10,1.4610201651170651e-05,215,2800
20260701,12,30,0.0006700542540796281,175,2800
20260701,13,1,0.0002316913627995281,233,2800
20260701,13,2,0.0010258253087017215,231,2800
20260701,13,5,0.0011941959741389948,225,2800
20260701,13,10,-9.288688214496938e-05,215,2800
20260701,13,30,-0.0007086943472967019,175,2800
20260701,14,1,0.0020300429007829046,233,2800
20260701,14,2,0.00010407611374051244,231,2800
20260701,14,5,-0.00037360665313734403,225,2800
20260701,14,10,-0.0012218862739836014,215,2800
20260701,14,30,0.0008401885324137459,175,2800
20260701,15,1,-8.456265926621357e-05,233,2800
20260701,15,2,0.0009353717800018246,231,2800
20260701,15,5,0.0003433262660370142,225,2800
20260701,15,10,0.001054766902915334,215,2800
20260701,15,30,0.0008005958069774385,175,2800
20260701,16,1,0.0005252586977155823,233,2800
20260701,16,2,-0.0004107107706010022,231,2800
20260701,16,5,0.00019690117656730513,225,2800
20260701,16,10,-0.00029132523179713335,215,2800
20260701,16,30,-0.0007165341137134154,175,2800
20260701,17,1,0.0002709434383490648,233,2800
20260701,17,2,0.002318803407383951,231,2800
20260701,17,5,0.0016287836392059913,225,2800
20260701,17,10,0.0006660807992413361,215,2800
20260701,17,30,0.001319403420913625,175,2800
20260701,18,1,-0.0012298560194948932,233,2800
20260701,18,2,-0.0012268076317936566,231,2800
20260701,18,5,-0.0011160755428552538,225,2800
20260701,18,10,-0.0010647628428899906,215,2800
20260701,18,30,0.0001929830831699099,175,2800
20260701,19,1,0.0021571095377840204,233,2800
20260701,19,2,0.0007708672165186467,231,2800
20260701,19,5,-0.00039198385854415275,225,2800
20260701,19,10,0.0008317195912655876,215,2800
20260701,19,30,3.975626107786758e-06,175,2800
20260702,0,1,0.0015194005898158738,233,2800
20260702,0,2,0.0007014592861144261,231,2800
20260702,0,5,0.000718703328395427,225,2800
20260702,0,10,0.0009703504574360923,215,2800
20260702,0,30,0.0003803929784675381,175,2800
20260702,1,1,-0.0015855195839652415,233,2800
20260702,1,2,-0.0011516494232543155,231,2800
20260702,1,5,-0.0005395878499740337,225,2800
20260702,1,10,-0.000438030101065415,215,2800
20260702,1,30,3.5945056140369916e-05,175,2800
20260702,2,1,-0.0016618680828850495,233,2800
20260702,2,2,2.7698791018714937e-07,231,2800
20260702,2,5,-0.0010566052014593498,225,2800
20260702,2,10,-0.00034457281704394435,215,2800
20260702,2,30,-0.0004871094009540312,175,2800
20260702,3,1,0.001754472534474635,233,2800
20260702,3,2,-0.0005385503359220328,231,2800
20260702,3,5,0.000602012162735301,225,2800
20260702,3,10,0.0007133398606625923,215,2800
20260702,3,30,0.0007133920166156178,175,2800
20260702,4,1,-0.00019702701612760683,233,2800
20260702,4,2,2.7819472102672923e-05,231,2800
20260702,4,5,-0.000778690211618498,225,2800
20260702,4,10,0.0005548453358262236,215,2800
20260702,4,30,0.0005017987218648698,175,2800
20260702,5,1,-0.0006668228745115375,233,2800
20260702,5,2,-0.002029135881270782,231,2800
20260702,5,5,-0.0007205061334116084,225,2800
20260702,5,10,-0.0001963953702912501,215,2800
20260702,5,30,0.00041873057648517993,175,2800
20260702,6,1,-0.00020262313740810565,233,2800
20260702,6,2,-0.0004083141254856216,231,2800
20260702,6,5,0.00017291760763171146,225,2800
20260702,6,10,0.00010768196756622513,215,2800
20260702,6,30,-0.0004343147200817455,175,2800
20260702,7,1,-0.0025190119090535115,233,2800
20260702,7,2,-0.0008202275293459337,231,2800
20260702,7,5,-0.0009476929438384269,225,2800
20260702,7,10,0.00016338086165740588,215,2800
20260702,7,30,-8.740689778151182e-06,175,2800
20260702,8,1,-0.0026677246602403396,233,2800
20260702,8,2,-0.0006638037645595407,231,2800
20260702,8,5,-0.000836298801998401,225,2800
20260702,8,10,0.0002677283493644891,215,2800
20260702,8,30,2.585725230395289e-06,175,2800
20260702,9,1,-2.6009760332744252e-05,233,2800
20260702,9,2,-0.0007384464101010583,231,2800
20260702,9,5,-0.0009822291387238957,225,2800
20260702,9,10,-0.0006263117057821495,215,2800
20260702,9,30,0.0006821136313846259,175,2800
20260702,10,1,-0.0005850622485522125,233,2800
20260702,10,2,-0.0006642742350134568,231,2800
20260702,10,5,0.0006922293401392681,225,2800
20260702,10,10,0.00012001785323110364,215,2800
20260702,10,30,7.219543538900398e-05,175,2800
20260702,11,1,0.0014247725449089345,233,2800
20260702,11,2,0.0006649297543623941,231,2800
20260702,11,5,0.0007511163388102816,225,2800
20260702,11,10,0.0005648037081355562,215,2800
20260702,11,30,-0.0004336382079745379,175,2800
20260702,12,1,-0.0006103060771759638,233,2800
20260702,12,2,-0.0006081058910816149,231,2800
20260702,12,5,0.0009750495747979128,225,2800
20260702,12,10,0.0006760289834940603,215,2800
20260702,12,30,-7.68174683928134e-05,175,2800
20260702,13,1,-0.0009510974126225129,233,2800
20260702,13,2,-0.0004591437985147586,231,2800
20260702,13,5,0.0004020214521771945,225,2800
20260702,13,10,-0.0002840615570595989,215,2800
20260702,13,30,-0.000307124667007667,175,2800
20260702,14,1,-0.0021420186801486183,233,2800
20260702,14,2,-0.0005277287245618466,231,2800
20260702,14,5,-0.0005321306090877104,225,2800
20260702,14,10,-0.0013189834060255705,215,2800
20260702,14,30,-0.000286003061531501,175,2800
20260702,15,1,0.0003072831958825706,233,2800
20260702,15,2,0.0004689721070406717,231,2800
20260702,15,5,0.0005152306348110211,225,2800
20260702,15,10,0.0007893480549970698,215,2800
20260702,15,30,-0.0005235402799684607,175,2800
20260702,16,1,-9.55776730463072e-05,233,2800
20260702,16,2,0.0002506209886222854,231,2800
20260702,16,5,0.0003487183012860659,225,2800
20260702,16,10,0.00022734843540377526,215,2800
20260702,16,30,-0.000651439276595323,175,2800
20260702,17,1,-0.001352605927749075,233,2800
20260702,17,2,-0.0017828972597006961,231,2800
20260702,17,5,-0.0018243947712831767,225,2800
20260702,17,10,-0.0009775085838601928,215,2800
20260702,17,30,0.0007140562230201172,175,2800
20260702,18,1,-0.0007708957090433852,233,2800
20260702,18,2,0.0013395879146805032,231,2800
20260702,18,5,2.323286404405406e-05,225,2800
20260702,18,10,0.0006296700268312819,215,2800
20260702,18,30,-0.00041787995753128453,175,2800
20260702,19,1,-7.757987706225373e-05,233,2800
20260702,19,2,-0.0010806391986356288,231,2800
20260702,19,5,0.0001137951097620677,225,2800
20260702,19,10,-0.00034087646962781433,215,2800
20260702,19,30,-0.0006641186389359709,175,2800
20260703,0,1,0.0016859961794209381,233,2800
20260703,0,2,0.00036522267938473527,231,2800
20260703,0,5,0.0010442017844179347,225,2800
20260703,0,10,-0.00033228821866691387,215,2800
20260703,0,30,-0.0008435189804652768,175,2800
20260703,1,1,-0.0001899084022618993,233,2800
20260703,1,2,0.0009350240088513113,231,2800
20260703,1,5,0.0001952845228249364,225,2800
20260703,1,10,-0.0003898603077492256,215,2800
20260703,1,30,0.0007478256009675647,175,2800
20260703,2,1,-0.001675365840725512,233,2800
20260703,2,2,-0.00020543658212024085,231,2800
20260703,2,5,-0.0007295768001033783,225,2800
20260703,2,10,-0.0006537346490608654,215,2800
20260703,2,30,-0.000802735701297314,175,2800
20260703,3,1,-0.0033647117753705723,233,2800
20260703,3,2,-0.0010536026596655688,231,2800
20260703,3,5,-0.0011365028139253826,225,2800
20260703,3,10,-0.0002484381414243686,215,2800
20260703,3,30,-0.0009003360426283104,175,2800
20260703,4,1,0.0010286436690500438,233,2800
20260703,4,2,-0.0007309759112785786,231,2800
20260703,4,5,-6.24646750364651e-05,225,2800
20260703,4,10,0.00026804487220564045,215,2800
20260703,4,30,-9.476268072979608e-05,175,2800
20260703,5,1,-0.0003001974271338095,233,2800
20260703,5,2,-0.001230309017138916,231,2800
20260703,5,5,0.0012750542092926918,225,2800
20260703,5,10,0.0005068094057385875,215,2800
20260703,5,30,-0.0005751506281334568,175,2800
20260703,6,1,0.001092657618496182,233,2800
20260703,6,2,0.00012602241639609742,231,2800
20260703,6,5,0.0007266615761563591,225,2800
20260703,6,10,0.0004604321563092354,215,2800
20260703,6,30,0.0015839914149824066,175,2800
20260703,7,1,-0.0005810521450949326,233,2800
20260703,7,2,-0.00033394021136852584,231,2800
20260703,7,5,-1.2424421665054246e-05,225,2800
20260703,7,10,0.0006700210525066112,215,2800
20260703,7,30,-0.00033790441258117136,175,2800
20260703,8,1,0.0006970279680768434,233,2800
20260703,8,2,-0.0016028705386896386,231,2800
20260703,8,5,-0.0003926293402793547,225,2800
20260703,8,10,-0.0003063487287685278,215,2800
20260703,8,30,-0.0011471740435070555,175,2800
20260703,9,1,-0.001293605151392534,233,2800
20260703,9,2,-6.146711792740798e-05,231,2800
20260703,9,5,-0.00022024471022420697,225,2800
20260703,9,10,-0.0006812879585773547,215,2800
20260703,9,30,0.0001258954885982693,175,2800
20260703,10,1,0.0009434749269126227,233,2800
20260703,10,2,0.0004773085246305002,231,2800
20260703,10,5,0.000620510001361406,225,2800
20260703,10,10,0.0009039891041432308,215,2800
20260703,10,30,0.00048653814187046157,175,2800
20260703,11,1,-0.00023008858785102817,233,2800
20260703,11,2,-0.001028170554567528,231,2800
20260703,11,5,-0.0005940067185615335,225,2800
20260703,11,10,-0.00016210116684026656,215,2800
20260703,11,30,0.0004464479854068817,175,2800
20260703,12,1,0.0018503349201821737,233,2800
20260703,12,2,0.0021895203620504494,231,2800
20260703,12,5,-0.0003787071098762736,225,2800
20260703,12,10,0.0012216878015292227,215,2800
20260703,12,30,0.0006716717351451265,175,2800
20260703,13,1,0.00029608991999216267,233,2800
20260703,13,2,6.085642210247653e-06,231,2800
20260703,13,5,0.0016604060306910334,225,2800
20260703,13,10,0.0010783714029465113,215,2800
20260703,13,30,0.002016102970172333,175,2800
20260703,14,1,0.0006067630490541408,233,2800
20260703,14,2,0.00037235852514888763,231,2800
20260703,14,5,-0.0008920892672397857,225,2800
20260703,14,10,3.616361395176214e-05,215,2800
20260703,14,30,0.00018457575967139843,175,2800
20260703,15,1,0.0007011557125135289,233,2800
20260703,15,2,0.002326569687283263,231,2800
20260703,15,5,0.001446097079798203,225,2800
20260703,15,10,0.0008697148433674454,215,2800
20260703,15,30,0.0010213631698937817,175,2800
20260703,16,1,-0.001323823498508143,233,2800
20260703,16,2,-0.0008521964110871893,231,2800
20260703,16,5,-0.0010053012448974282,225,2800
